minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
2.000000     5991.763951     1368.372325     351.410351     22.500000     456428.500000     104540.523750     25397.194444          a
2.000000     7290.295034     1936.650906     582.253075     1.000000     452944.000000     120683.367946     34884.692308          a
12.242641     6293.964961     1437.195550     369.527046     3.500000     456115.500000     104467.010030     25387.222222          a
4.000000     5049.326232     1512.918569     510.595365     1.000000     464685.000000     139404.733403     46470.800000          a
2.000000     5440.914104     1062.841345     235.488221     1.500000     457382.000000     89621.618232     18327.700000          a
3.414214     4702.632799     1348.293446     439.178064     0.500000     466623.500000     134143.085655     42425.818182          a
36.142135     6539.126430     1101.998770     210.132744     23.000000     448945.500000     75849.440027     13223.691176          a
3.414214     5939.354791     1139.456254     243.459528     0.500000     456398.000000     87763.560919     17580.423077          a
8.242641     5993.923331     1195.623454     260.544184     4.500000     457705.000000     91458.117833     19087.375000          a
22.242641     4838.917070     1388.247215     449.009167     29.500000     462819.500000     133048.449146     42083.363636          a
4.000000     11499.938272     1299.767927     178.011371     2.500000     414398.000000     46910.632539     5443.500000          a
2.000000     5260.664326     1142.451663     281.472913     0.500000     460610.000000     100383.452045     23048.700000          a
6.828427     4756.792180     1313.452625     400.598080     2.000000     464797.000000     128462.614483     38734.708333          a
25.313708     5175.576011     1244.251618     358.572743     23.000000     457090.000000     110626.664110     28634.937500          a
23.899495     6804.991433     1552.548031     404.328348     16.000000     432179.000000     98985.682185     24050.638889          a
24.828427     5308.948595     1660.374026     613.295475     31.000000     448371.000000     140889.797658     49874.555556          a
23.899495     5644.051189     1120.846177     274.064404     16.000000     433037.000000     86509.011822     18156.666667          a
2.000000     2022.417510     134.905564     42.845435     50.500000     8611.500000     548.554847     115.497683          a
2.000000     2087.672343     120.459669     40.957100     0.500000     8605.500000     464.185277     103.004941          a
2.000000     1769.238797     113.770497     42.111455     0.500000     7268.000000     428.884601     103.207758          a
4.000000     2093.086557     150.132465     44.762066     0.000000     14103.500000     734.844862     133.208962          a
4.000000     12863.280541     1272.329876     142.631698     405072.000000     405072.000000     40104.097144     4031.618812          a
2.000000     2083.672343     125.186104     41.024707     69.000000     8590.500000     510.482845     105.269409          a
10.828427     1758.510875     121.284793     41.863750     4.000000     7267.500000     485.119972     104.972332          a
19.656854     2108.986051     160.668578     46.198943     20.000000     14092.500000     798.022837     144.332394          a
17.656854     1562.912897     137.806704     46.167856     16.000000     6948.500000     600.031503     132.890828          a
4.000000     1562.327111     125.948758     45.097259     4.500000     6942.000000     508.183974     117.491567          a
2.000000     2304.265270     144.796142     45.878845     11.500000     11977.500000     629.544476     130.715930          a
0.000000     1241.567664     121.313969     46.489276     0.000000     5394.000000     466.548573     121.495025          a
2.000000     1133.928055     113.833815     45.189042     1.000000     4784.000000     418.392375     111.548387          a
2.000000     3499.732427     154.314118     45.770180     7.000000     15029.000000     636.513009     124.469274          a
2.000000     1242.981877     105.146407     44.620739     0.000000     5394.500000     380.592075     108.828380          a
40.970562     8125.068766     976.265718     135.994115     74.000000     412108.000000     49604.295780     6079.492647          a
2.000000     1101.342267     96.706468     43.435437     1477.000000     4540.500000     334.465854     99.653218          a
3.414214     17435.004074     1258.666925     140.235041     0.000000     321300.500000     22923.808525     1877.918367          a
3.414214     15717.792627     1060.976053     129.041254     0.500000     235111.000000     15340.138723     1344.895918          a
3.414214     13937.531533     933.166738     117.842685     0.500000     200838.500000     12473.874990     1098.274021          a
484.634556     15886.794716     973.278868     116.421839     1314.500000     152793.500000     9079.069796     849.057402          a
6.000000     21286.511108     1333.309034     138.869001     2.000000     236730.500000     14820.202107     1234.913793          a
2.000000     14102.055476     1079.691618     149.278899     224230.500000     224230.500000     15770.627755     1606.205479          a
6.000000     14592.759017     962.801644     120.168291     26.500000     198871.000000     12156.010534     1058.674658          a
2.000000     11440.396206     851.159598     116.567607     4.500000     222654.500000     14580.201189     1332.251004          a
3.414214     13860.370066     914.350391     114.210675     0.500000     200645.500000     12868.805938     1183.485240          a
10.242641     9427.080080     1214.859079     176.858608     4.500000     412984.500000     53305.729924     7020.296610          a
3.414214     915.560524     73.292302     34.419071     0.500000     3143.000000     265.774971     76.698405          a
12.242641     1839.665202     110.870112     37.334735     3.500000     9311.500000     502.793342     94.865818          a
2.000000     1867.606328     129.473596     40.952879     15.500000     14650.000000     748.645767     120.844103          a
2.000000     1871.020541     146.542393     42.479462     1.000000     23351.500000     1080.729786     150.178894          a
4.000000     1080.513840     94.335589     38.969034     5.500000     6289.000000     433.056857     105.660134          a
2.000000     1842.493630     126.465925     41.553251     2.000000     8773.500000     604.689531     122.358867          a
273.379723     1876.091609     128.326638     40.888299     1247.500000     15140.000000     773.659255     130.164878          a
2.000000     1836.250990     138.266794     42.160786     1.000000     23346.000000     1069.930972     147.891371          a
2.000000     11034.386101     351.088626     44.420521     182.500000     88843.500000     2754.240923     163.346483          a
2.000000     23728.815037     1105.547005     93.549898     1.000000     216136.000000     10000.803284     581.646368          a
10834.093480     10834.093480     1122.003568     132.296482     421306.500000     421306.500000     43683.029332     4597.097826          a
2.000000     5327.816898     222.563735     37.546243     6.000000     23297.500000     1008.993620     102.217647          a
7.656854     5098.697059     225.334388     42.136756     1.000000     48676.000000     1713.587199     144.321625          a
2.000000     6383.963206     291.977956     42.570346     5.000000     32937.500000     1378.065816     128.796172          a
37.798990     8225.617093     762.203762     104.917568     54.000000     402359.000000     37192.686121     3592.784483          a
12.000000     12798.736384     1437.681826     187.541696     6.500000     412150.000000     46362.484451     5321.698718          a
3.414214     5405.742530     1489.284637     466.940136     0.500000     461313.000000     127493.725003     38464.166667          a
4.000000     10927.286476     890.379749     121.178278     2.000000     342560.000000     27516.305782     2377.918831          a
2.000000     7204.946840     1986.204843     618.072560     5.000000     465617.000000     128677.916753     38840.791667          b
104.627416     5469.056240     2682.214412     2786.841828     183.000000     459186.000000     229501.500000     229684.500000          b
6.000000     7370.368194     2305.071718     851.803689     2.000000     430022.000000     135118.787657     47848.500000          b
2.000000     4360.137413     1040.084707     326.516782     97959.500000     327582.500000     63843.067671     15953.018519          b
8.242641     5904.546575     2768.130531     1989.919926     1.500000     453863.000000     213921.374802     151332.500000          b
2.000000     4353.409492     945.692973     287.186443     57.000000     356388.000000     65889.849183     15032.000000          b
5722.380055     5722.380055     1521.682073     451.258678     446331.000000     446331.000000     118930.281636     34344.423077          b
2.000000     4865.311951     1455.628678     498.705207     458378.000000     458378.000000     137509.203265     45850.400000          b
5140.698814     5140.698814     1463.596021     545.607605     447393.000000     447393.000000     128299.728326     41828.454545          b
3.414214     4644.515047     1241.231419     473.616280     0.500000     424983.500000     112832.705643     35057.923077          b
4.000000     6396.243302     535.167039     67.771308     2.500000     260386.500000     20831.511958     2049.723881          b
8448.046468     8448.046468     1982.602558     518.728206     427088.500000     427088.500000     100473.560343     25195.088235          b
52.970562     10487.296579     914.432518     106.643385     143.000000     369436.000000     31920.276068     3093.988806          b
0.000000     8932.452664     897.264066     113.045769     0.000000     428210.500000     43030.916646     4409.076531          b
