minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
15.899495     14593.854466     936.357557     86.147990     8.500000     360456.500000     23120.603485     1551.061983          a
6.000000     14015.306134     1088.923704     118.059112     2.000000     374493.500000     29062.623921     2367.087879          a
2.000000     15385.140826     963.110959     100.107886     19.000000     319788.000000     19910.822601     1381.727626          a
6.242641     15558.513407     980.129774     82.648168     0.500000     373155.000000     23459.930927     1532.107143          a
4.000000     13208.088758     943.822547     93.211307     1.000000     382668.000000     27262.358344     2016.482143          a
12.485281     10151.323929     1057.870316     133.655372     2.000000     429214.500000     44741.334916     4770.439560          a
2.000000     13423.735506     939.187642     89.366377     0.500000     371536.000000     26009.616910     1874.280788          a
2.000000     12593.780101     850.070171     91.069050     123.500000     356738.000000     23941.757808     1714.746606          a
2.000000     12861.052180     1009.742012     97.104730     33.000000     408692.500000     32107.333062     2564.937888          a
4.000000     14622.852379     1002.359892     86.594071     1.000000     393708.000000     26974.465587     1898.825472          a
2.000000     9886.700689     423.555285     58.860140     8.000000     87525.500000     3257.082751     239.079196          a
2.000000     13664.841066     947.024543     79.560699     0.500000     404035.500000     28013.387325     1969.640097          a
9715.309648     9715.309648     1052.135750     133.005864     435274.500000     435274.500000     47206.296136     5205.059524          a
2.000000     12937.755720     1008.260957     99.137890     0.000000     402172.000000     31306.443925     2490.411585          a
2.000000     10413.372699     1122.794111     161.709029     0.000000     358924.500000     38689.591400     4368.817647          a
7.656854     9951.351285     1163.198524     160.251018     53.000000     399559.000000     46754.308013     5608.048611          a
2.000000     9297.655759     1160.464215     178.780229     0.000000     389821.000000     48711.818685     6283.857143          a
2.000000     238.208151     28.026842     20.822680     1.500000     658.500000     53.832331     25.728507          a
2.000000     236.450791     23.746190     17.937834     17.000000     658.500000     40.622960     19.576366          a
2.000000     236.450791     22.357750     16.642307     0.000000     658.500000     37.656719     17.311878          a
3.414214     343.889390     32.800069     22.431431     0.500000     657.000000     63.643973     29.390605          a
2.000000     11846.473537     462.976780     64.554762     1.500000     121767.500000     4434.353530     288.477184          a
2.000000     232.450791     25.535530     19.368953     22.500000     658.500000     44.554770     22.247768          a
2.000000     246.107645     24.725609     18.237064     0.000000     658.500000     42.409729     20.060766          a
2.000000     488.842706     35.599376     23.243450     1.500000     1336.000000     75.752872     31.691713          a
18.142135     245.764499     26.898966     20.121468     6.000000     715.000000     50.756876     23.984583          a
2.000000     201.722869     21.780455     17.748488     9.000000     366.000000     34.387244     18.750895          a
8.828427     1111.851933     44.254875     21.260641     0.000000     3219.000000     124.466338     29.271375          a
2.000000     197.379723     20.608872     16.744765     4.000000     558.500000     32.656146     16.883827          a
4.000000     187.580734     18.218275     15.354960     14.000000     174.500000     24.795308     14.151320          a
2.000000     833.376758     39.010242     20.926200     10.000000     3234.000000     109.370730     27.718398          a
3.414214     186.752307     19.856381     16.464310     0.500000     556.500000     31.563412     16.268890          a
7.414214     19587.424550     801.304220     60.101705     2.500000     175829.500000     6985.039392     347.095645          a
0.000000     187.580734     17.743997     15.157657     0.000000     174.500000     24.025318     13.731832          a
4.000000     4233.954857     235.221556     58.327199     23.500000     16759.500000     1015.805808     182.611708          a
2.000000     3576.945630     237.768065     60.284035     12.500000     14937.500000     1011.623940     191.483735          a
2.000000     2796.941455     213.465660     59.939262     194.500000     12328.500000     929.221303     188.673533          a
5.414214     2608.213534     195.349292     60.275792     1.500000     11394.000000     888.947292     193.380208          a
5.414214     2947.534384     198.563935     59.787843     1.500000     25453.500000     1282.473098     224.251229          a
90.083260     3762.325355     206.549209     63.906032     197.000000     37123.000000     1589.599244     242.921115          a
2.000000     2606.799321     195.310150     61.159876     12.000000     12435.500000     1030.094421     217.596899          a
2.000000     3617.389280     231.799664     62.698303     0.500000     16265.000000     1086.040502     211.693464          a
2.000000     2613.142467     197.747309     60.597431     2.000000     11385.500000     935.291983     201.750641          a
2.000000     16916.615125     754.810188     72.326125     143.500000     146547.000000     6487.136856     429.721477          a
5.414214     213.580734     21.764650     17.120384     0.500000     907.500000     55.519496     20.016600          a
19.899495     318.391916     33.691136     20.292372     11.500000     1132.500000     100.042262     30.004582          a
4.000000     462.416301     44.256564     23.323280     0.000000     1585.000000     141.561418     39.092004          a
10.242641     1118.271200     57.838719     27.445571     3.500000     4273.500000     198.792792     51.292308          a
6.242641     290.149276     31.887160     19.780880     0.500000     973.500000     90.595744     28.753759          a
2.000000     366.776692     41.382541     25.277039     0.000000     1241.500000     129.021971     44.607877          a
21.899495     486.215290     53.491931     28.839271     15.500000     2709.000000     188.591831     56.040163          a
0.000000     1107.785918     57.758790     28.382180     0.000000     4259.500000     203.933086     53.750784          a
2.000000     846.607206     51.058064     26.159778     0.500000     1911.000000     111.027301     36.845679          a
4.000000     1208.011314     58.761990     30.370586     45.500000     3844.500000     159.703242     49.095502          a
6.828427     12530.654336     491.279304     66.369965     3.000000     125417.500000     4679.714000     313.525170          a
2.000000     751.394003     38.938931     20.512868     2.500000     1563.500000     76.810571     23.606763          a
48.627416     735.837654     40.298659     22.917461     34.000000     1570.000000     79.021859     26.562174          a
2.828427     738.080295     46.359435     23.701344     0.000000     1960.000000     102.404644     29.400883          a
7.414214     16795.004075     641.516938     66.466436     1.000000     141980.500000     5183.680177     291.889474          a
3.414214     12930.016813     518.416833     64.001051     0.500000     103314.500000     4213.117481     301.689065          a
2.000000     12448.954644     1202.745626     143.808540     407020.500000     407020.500000     39341.155140     3907.745283          a
4.000000     13973.161038     506.337698     52.078145     8.000000     68606.000000     2440.854677     168.664205          a
26.828427     6725.353034     1003.346419     192.288716     39.000000     249982.000000     34880.706801     5773.506757          b
10.242641     6962.804707     859.608299     146.197399     6.500000     411975.000000     50348.727926     6635.166667          b
14.242641     6266.461562     917.281083     188.161411     9.500000     304860.000000     38599.666365     6090.636364          b
2.000000     6634.427073     860.614166     174.201245     0.500000     315837.000000     36667.420008     5225.506494          b
3.414214     11052.762527     1338.180529     193.859145     0.500000     418935.000000     50788.510267     6340.141791          b
4.000000     6720.836233     879.653740     180.037125     11.000000     343775.500000     40949.376848     5780.007042          b
5.414214     10254.733970     1300.640004     181.544047     0.500000     421811.000000     53558.937204     6947.401639          b
12.000000     7383.792512     1302.601245     249.458512     5.500000     445753.500000     78755.969711     14389.306452          b
4.000000     8558.982539     1174.959479     200.199160     16.500000     429733.500000     58997.799520     8477.653846          b
3.414214     7869.176412     1032.479470     191.729041     406423.000000     406423.000000     52920.285182     7466.025862          b
17.071068     6067.543940     325.070561     43.946492     8.500000     41717.000000     2042.980340     184.172845          b
15.656854     5129.369075     789.770869     173.691922     12.000000     245403.000000     29883.640417     4811.628049          b
2.000000     7472.314701     347.287994     44.496755     0.000000     46625.500000     2180.495727     203.930222          b
13.414214     7531.187726     296.607488     39.271781     0.500000     50537.500000     2034.729724     183.954428          b
0.000000     4578.246269     256.239422     42.057017     0.000000     37942.000000     1692.991304     172.479759          b
2.000000     3946.852266     200.368716     41.607825     3.000000     32434.500000     1305.419969     148.572828          b
2.000000     8693.365559     341.092943     40.611478     2.000000     47884.000000     2048.314542     168.931553          b
2.000000     6321.117535     322.669430     42.521698     4.000000     39421.500000     2028.255844     187.174672          b
0.000000     7959.704530     378.311488     44.563797     0.000000     44604.000000     2436.481576     201.480788          b
42.384776     9094.995064     345.771232     40.709183     36.500000     66034.500000     2455.419738     201.853120          b
6.828427     8235.836560     325.094457     39.194080     1.000000     45406.000000     1966.103891     164.486145          b
2.000000     2034.476385     140.140293     45.505985     1.000000     8542.500000     492.555851     116.285336          b
6.828427     7462.122591     832.634157     156.929126     2.000000     335978.000000     36255.460083     4693.275862          b
5.414214     2479.377968     154.541481     41.904949     0.500000     10993.500000     577.792282     111.511924          b
2.000000     2818.397302     146.211585     39.282660     2.000000     12033.500000     555.420236     101.274709          b
2.000000     2779.142467     140.526016     39.199637     0.000000     10208.500000     485.306725     96.510340          b
8.828427     2777.970895     140.034980     42.125121     5.000000     10210.500000     473.547565     104.456540          b
2.000000     3286.654221     165.513758     44.511067     38.000000     11448.000000     561.498352     111.224068          b
4.000000     3454.678605     171.730937     40.740393     2.000000     11745.000000     598.349797     102.445524          b
16.242641     2796.255167     157.152078     38.560503     10.500000     11953.500000     591.243327     99.768116          b
3.414214     2779.912021     146.452407     37.896486     421.000000     11954.500000     546.082766     98.235192          b
4.000000     2789.769884     148.873558     37.890471     6.000000     10197.500000     510.348402     92.323427          b
9.414214     2781.242973     143.476910     38.396583     3.500000     12829.500000     565.707259     98.328492          b
2.000000     6502.336672     774.375555     146.413918     0.500000     395622.500000     46306.887790     5934.666667          b
10.242641     4020.207605     182.027895     41.054611     4.500000     14649.000000     757.649442     113.243616          b
43.313708     4852.814812     199.497660     40.587215     106.000000     20551.000000     790.929960     107.109675          b
4.000000     3410.494840     187.484593     42.994065     0.500000     16349.500000     776.596245     119.693767          b
2.000000     3906.509119     206.793961     41.872965     468.500000     17766.500000     833.424036     110.998363          b
0.000000     6535.935855     237.949045     43.028074     0.000000     25794.000000     923.415377     107.494875          b
6.000000     4251.812722     189.626104     41.618986     2.000000     16977.500000     683.265471     103.146314          b
3.414214     4053.663450     171.117829     44.250138     0.500000     14987.000000     640.494348     97.487665          b
11.071068     5128.378298     219.747602     44.446668     1.500000     20809.000000     868.982236     114.281965          b
12.485281     2778.899827     172.335075     38.396728     6.000000     12723.500000     664.114853     100.039482          b
6.828427     3922.325357     175.110444     38.135704     76.000000     15005.000000     653.434888     98.468139          b
3.414214     10850.662024     1226.409301     171.042222     0.500000     416952.500000     47195.637944     5552.818182          b
3.414214     3106.830846     165.626272     39.712424     8.000000     11953.500000     605.526829     101.877879          b
0.000000     2783.627748     138.900877     39.255993     0.000000     10202.500000     481.671116     97.866469          b
2.000000     5713.287023     223.193409     45.029536     444.500000     24248.500000     838.438496     111.142447          b
2.000000     848.849847     54.718440     33.840943     3.500000     3655.500000     134.180846     53.263889          b
4.000000     769.979789     46.756484     29.542701     258.000000     3538.000000     116.967512     44.159121          b
2.000000     769.979789     37.541733     24.668746     3.000000     1626.000000     73.874339     33.092986          b
6.828427     513.913774     34.804596     21.275159     1.000000     1207.500000     70.072854     26.532242          b
0.000000     981.702659     51.955050     34.085231     0.000000     2379.500000     113.616071     52.535905          b
2.000000     634.925967     41.066608     26.951644     111.000000     1433.000000     88.370940     38.207961          b
0.000000     510.256920     34.006401     23.440766     0.000000     1210.500000     71.625550     31.017146          b
2.000000     14762.925534     1176.585406     127.704973     4.500000     370724.000000     29580.967743     2454.551282          b
5.414214     498.256920     36.256520     21.424546     1.500000     1288.000000     78.792391     27.500736          b
4.828427     513.913774     35.719977     21.233859     1.000000     1288.000000     79.281778     27.455621          b
4.000000     634.925967     47.948006     29.165921     21.000000     1433.000000     102.773460     43.380079          b
11.414214     625.612258     39.812315     22.259173     3.500000     1432.000000     84.594209     29.974398          b
37.313708     509.671134     35.412245     20.318755     42.000000     1303.000000     76.386626     26.251894          b
2.000000     525.913774     34.428898     19.162684     3.500000     1345.500000     71.489769     23.655011          b
6.242641     521.671134     29.721564     15.842795     0.500000     1351.000000     58.588189     17.548810          b
2.000000     525.913774     28.992373     15.377576     0.000000     1345.500000     57.054576     16.504971          b
2.000000     315.705624     25.557171     14.923650     0.500000     810.500000     48.198625     15.705635          b
4.000000     343.261973     26.427224     15.815748     1.000000     809.500000     54.863061     18.200484          b
2.828427     13049.513075     1176.744833     137.360321     4.500000     374669.500000     33790.123737     3228.532787          b
2.000000     323.019332     26.743072     17.262196     24.500000     778.000000     53.772130     20.478984          b
2.000000     429.002087     34.020903     19.182629     13.000000     880.500000     70.230635     24.499553          b
2.000000     473.244728     38.541920     23.245137     4.000000     1281.000000     79.639098     31.629061          b
18.485281     680.381810     37.923179     25.323951     9.000000     1476.000000     75.567588     34.396231          b
4.828427     325.261973     26.438049     16.895688     1.000000     779.500000     53.424789     19.833027          b
4.000000     636.925967     43.051941     26.784839     1.000000     1433.000000     94.090892     38.111259          b
3.414214     860.305690     50.823012     34.355651     6.000000     2937.500000     124.532673     51.191690          b
2.000000     709.695519     40.262224     27.656943     1.000000     1544.000000     71.451062     35.223770          b
9.414214     429.688379     33.406330     22.561546     2.500000     667.000000     55.626589     26.261562          b
2.000000     957.418388     53.934192     33.508815     84.500000     3138.500000     132.817067     48.954105          b
7.414214     10177.336999     1322.590103     195.050675     2.500000     419287.000000     54572.534477     7275.758621          b
2.000000     900.832602     47.747452     29.278540     0.000000     1728.000000     85.297938     38.108463          b
2.000000     899.903670     48.763657     27.328426     1.000000     2026.000000     98.219050     36.608385          b
8.000000     775.778778     50.439841     24.805321     2.000000     1990.500000     103.920352     32.858691          b
18.828427     1077.099627     75.481412     32.278764     19.000000     3046.500000     185.609284     52.004854          b
2.000000     2940.404439     108.280500     34.126831     0.000000     10144.000000     315.792941     60.993842          b
8.828427     2927.090731     95.598253     28.135202     3.000000     10129.000000     288.375577     47.076180          b
2.000000     720.849847     45.088103     20.241626     1.000000     1630.000000     81.085985     21.569337          b
2.000000     2920.848090     88.282589     25.360193     0.500000     10132.500000     277.684351     41.022268          b
4.828427     900.489456     56.572924     29.819437     1.000000     1990.000000     123.596518     42.839874          b
4.000000     2958.990225     107.455827     31.606310     3.000000     10164.500000     305.832568     53.586120          b
4.000000     8228.541853     1369.046393     246.178499     1.000000     441326.500000     73522.789933     12618.671429          b
2.000000     969.158504     71.075603     28.123008     9.500000     2333.500000     146.717053     38.957498          b
4.000000     772.121924     49.813421     26.527042     3.000000     1991.500000     103.579243     35.518211          b
4.000000     2720.539434     101.307250     29.812007     4.000000     9357.500000     276.868702     47.765272          b
4.000000     901.518893     69.585735     28.365380     183.500000     2066.500000     143.286896     39.236503          b
6.000000     2917.433877     89.429432     25.499552     2.500000     10144.000000     281.017633     41.489596          b
2.000000     909.661028     64.858739     27.007536     1.500000     1989.000000     132.200237     36.724332          b
