id/name    minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
0    5.656854     397.445738     38.271835     30.021065     2.000000     1743.000000     140.455997     64.648741          a
1    2.000000     332.634557     36.226291     29.157781     0.000000     1894.500000     127.166876     59.533360          a
2    4.000000     701.695518     39.943152     28.757220     1.000000     2967.000000     149.711747     59.071607          a
3    5.656854     327.462984     32.106032     27.905661     2.000000     2186.500000     117.587906     54.826333          a
4    5.656854     701.695518     38.168738     28.064691     2.000000     2966.000000     144.082264     54.855292          a
5    5.656854     429.889389     32.444205     26.440777     2.000000     2216.500000     116.891561     49.285507          a
6    2.000000     701.695519     35.951168     27.584188     2.000000     2966.000000     124.677912     54.074903          a
7    2.000000     352.676187     32.800843     27.229299     0.500000     1214.000000     100.390418     52.100366          a
8    3.414214     701.109732     34.631907     26.677414     0.500000     2963.500000     114.671853     49.195520          a
9    5.656854     332.634557     29.821837     26.283189     2.000000     2187.500000     112.595941     48.393411          a
10    2.000000     351.362478     39.909196     27.763756     1.000000     1484.000000     130.520806     57.006203          a
11    5.656854     703.109732     37.411126     27.581498     2.000000     2965.500000     138.663556     52.786447          a
12    3.414214     427.889389     30.157830     25.941515     0.500000     2214.500000     99.203692     46.630118          a
13    5.656854     427.889389     30.709980     26.379775     2.000000     2214.500000     98.955513     47.378105          a
14    2.000000     918.406195     53.957799     31.562489     2.000000     7477.000000     381.424364     89.689956          a
15    5.656854     919.820409     53.094676     30.381692     2.000000     7472.500000     375.632884     83.460089          a
16    2.000000     918.406195     55.344811     32.350335     2.000000     7477.000000     375.654756     91.433868          a
17    4.000000     181.480228     18.870161     15.221258     4.000000     388.500000     39.948380     19.406810          a
18    2.000000     172.710677     16.506206     14.111273     2.000000     388.000000     32.314262     16.520303          a
19    2.000000     198.066015     16.959746     14.848594     2.000000     400.500000     33.639706     17.830839          a
20    2.000000     206.208150     17.514572     13.908194     0.000000     654.500000     38.551087     17.168463          a
21    24.970562     585.570629     41.619349     27.120756     25.000000     1790.500000     129.659729     54.126723          a
22    2.000000     172.710677     17.195040     14.822571     2.000000     387.000000     33.998383     17.858183          a
23    2.000000     198.066015     17.227592     14.733284     2.000000     401.500000     33.860853     17.632904          a
24    4.000000     212.308656     18.276311     13.907618     2.000000     656.500000     41.138516     17.385714          a
25    5.656854     147.982755     17.278692     13.880617     2.000000     425.000000     34.004094     16.152585          a
26    4.828427     156.953317     17.157196     14.227532     2.000000     425.000000     33.848791     16.492492          a
27    2.000000     254.350286     19.555028     14.265190     2.000000     633.500000     42.307264     17.665068          a
28    0.000000     255.764499     17.767230     14.044504     0.000000     636.000000     34.911306     15.807442          a
29    2.828427     254.350286     17.389842     13.895040     4.000000     632.500000     33.880815     15.227067          a
30    30.485281     185.681239     18.298020     14.036497     39.000000     388.000000     39.155371     17.109285          a
31    2.000000     256.350286     18.345082     14.158158     2.000000     633.500000     35.373749     15.848923          a
32    40.970562     295.663994     35.597196     26.951537     69.000000     1419.500000     129.322419     54.972973          a
