minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
3.414214     4751.402351     149.968582     36.586404     0.500000     465008.500000     14261.578615     518.248117          a
4931.544487     4931.544487     166.242312     39.628825     463408.500000     463408.500000     15186.981362     588.254301          a
2.000000     4311.103803     148.546247     38.690124     1.000000     464897.500000     15319.810075     600.819565          a
3.414214     4188.795144     124.797553     31.447988     0.500000     468452.500000     13601.921696     457.245992          a
4.828427     4122.795146     131.973811     34.006351     1.000000     465204.500000     14350.506446     517.592381          a
3.414214     3905.356547     125.494056     32.114393     0.500000     469988.000000     14574.985099     522.681906          a
2.000000     4214.032733     138.369742     36.113205     2.000000     464103.000000     14491.574723     541.539512          a
5.656854     4441.755603     141.197524     34.763080     2.000000     466069.500000     14190.983631     513.361317          a
5160.019662     5160.019662     165.581750     34.894126     463233.500000     463233.500000     14534.296315     531.018227          a
2.000000     4013.800199     121.749013     30.412556     2.000000     467232.500000     13838.027141     468.065408          a
2.000000     5889.143674     201.537263     45.611972     5.000000     449264.000000     13441.118319     524.829159          a
3.414214     4300.351495     135.769876     32.564192     0.500000     467391.000000     14270.058002     507.773787          a
2.000000     4015.356547     125.613418     31.271971     2.000000     468190.000000     14182.508523     496.000459          a
5.414214     4326.174869     129.179682     29.942914     1.500000     460381.000000     13465.460345     449.116866          a
5.656854     5763.708044     321.613343     59.194924     2.000000     440551.000000     24109.303251     1503.259760          a
5.414214     4440.601275     264.148682     59.583308     1.500000     454626.000000     25866.613224     1680.314935          a
5.656854     4976.171904     272.422527     54.281271     2.000000     440694.500000     23654.698284     1419.398844          a
2.000000     4944.655428     163.846865     31.189799     2.000000     27923.500000     958.583615     105.587293          a
2.000000     4060.575136     130.495023     26.870799     23.500000     21674.000000     790.917522     85.575012          a
2.000000     2581.502859     112.158056     27.432264     0.000000     16403.500000     702.032572     86.993530          a
2.000000     7498.383683     203.707045     29.028600     0.000000     47330.500000     1270.222475     102.404730          a
2.000000     5089.600398     174.646295     42.101181     0.000000     461195.000000     13431.274005     501.545339          a
54.970562     4212.499015     142.669367     28.563246     99.000000     22868.500000     1028.830602     103.171585          a
0.000000     2582.573927     126.112000     27.852461     0.000000     21785.500000     957.710553     100.632688          a
2.000000     9128.149393     238.144852     29.091825     10.000000     56917.000000     1560.797246     112.454218          a
2.000000     5820.985506     185.796114     27.864619     0.000000     35023.000000     1226.808827     99.680647          a
4.000000     5169.591504     169.503313     28.049795     1248.000000     23097.500000     1040.183317     97.911535          a
5.414214     6354.396754     183.073399     28.330159     0.500000     52091.000000     1250.508254     97.641856          a
3.414214     4642.731551     163.209465     26.799432     0.500000     28281.000000     1078.475868     100.152521          a
2.000000     2928.948597     141.459641     26.118676     0.000000     21609.000000     876.601057     87.320234          a
2.000000     4124.249233     159.822027     28.231635     12.000000     26977.500000     892.199053     90.206672          a
16.242641     4123.763952     142.277067     26.668047     8.500000     19327.500000     696.769633     77.081672          a
2.000000     6704.565030     219.452958     41.079523     31.500000     424686.000000     12974.462593     504.945014          a
16.242641     2859.041962     129.615058     26.590242     8.500000     14724.000000     645.117842     75.102122          a
5.656854     12491.783069     327.188966     40.704560     0.000000     408760.500000     10267.558124     343.279950          a
5.414214     11991.567780     345.889227     44.495576     1.500000     364406.500000     9967.341727     385.841536          a
2.000000     14400.744736     423.082976     46.891152     6.000000     348492.000000     9892.998524     401.430979          a
4.000000     16584.718589     505.102067     50.255913     1.500000     353518.000000     10512.989581     445.880722          a
57.455844     16370.091171     472.490674     47.440533     120.000000     391804.000000     11050.442866     419.136219          a
