minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
2.000000     13912.210685     1268.720854     138.651101     8.000000     399517.000000     36465.756674     3400.306723          a
14.242641     10608.117866     1201.578533     170.730851     9.500000     405733.500000     45940.803995     5513.025974          a
2.000000     10243.559432     1080.559738     149.224483     38.000000     398354.500000     41992.813238     4739.702247          a
4.000000     11975.585022     1371.983145     178.901514     4.000000     422873.000000     48498.417428     5675.400000          a
4.000000     8936.594797     1004.165851     137.152597     1.500000     429087.500000     48267.383319     5545.634615          a
3.414214     8261.207933     1122.769253     165.841181     0.500000     452824.500000     61608.932019     8556.283019          a
2.000000     10514.260006     931.528210     108.829622     15.000000     403986.500000     35843.174383     3249.448413          a
7.414214     10200.613253     1154.574067     155.274629     2.500000     429370.500000     48608.017510     5619.863636          a
21.071068     8958.945082     1108.895255     162.546194     21.500000     434337.000000     53860.727030     6832.148438          a
10.242641     7990.448488     1162.937394     204.338002     2.500000     439290.500000     64048.575236     9648.760870          a
9.414214     18499.486388     819.153729     76.033639     2.500000     221668.000000     9739.483369     530.902510          a
4.000000     9560.491327     923.165613     104.321867     45.500000     433963.500000     41949.318817     4111.485849          a
2.000000     8369.024169     1079.150970     152.250071     447779.000000     447779.000000     57798.280024     7600.593220          a
2.000000     8535.408946     1048.968301     145.227550     1.000000     441793.500000     54372.724708     6811.838462          a
2.000000     9793.018240     1272.562210     187.019361     6.000000     395415.000000     51467.671778     6842.732759          a
16.828427     8079.879944     1470.248434     301.262833     11.000000     418517.500000     76357.972681     14469.241379          a
2.000000     7169.047346     982.134650     161.399839     0.500000     416530.500000     57198.476526     8052.605769          a
10.828427     785.678273     54.114504     28.826815     3.000000     2292.500000     143.378184     48.657016          a
3.414214     796.991982     47.483625     26.113254     0.500000     2300.500000     119.322709     39.519585          a
3.414214     641.653888     42.465456     24.597017     0.500000     1924.500000     102.317918     34.790653          a
2.000000     800.891477     60.388840     31.019348     0.000000     2290.000000     166.949708     56.287538          a
17.071068     21951.177185     1000.210532     76.571261     7.500000     266987.500000     12136.777379     621.169772          a
3.414214     804.063050     49.539078     27.432695     0.500000     2294.000000     129.832120     43.854213          a
2.000000     650.139170     44.680912     25.474964     0.500000     1916.500000     111.927766     38.249816          a
2.828427     800.891477     64.411730     32.723973     0.500000     2290.000000     184.767234     61.669306          a
4.000000     559.712764     51.715883     29.262782     0.000000     1666.500000     134.169959     48.173991          a
4.000000     523.185853     41.237449     25.622973     2.000000     1378.000000     91.584081     36.535286          a
2.000000     957.643783     53.542156     28.163468     3.000000     4470.500000     192.222589     50.382594          a
4.000000     341.747254     35.754774     24.554670     5.000000     1361.000000     80.013812     34.243794          a
2.000000     344.575681     31.952523     22.579235     17.000000     803.500000     63.180266     28.623663          a
4.828427     788.950352     51.668678     28.825269     0.500000     3852.000000     163.229569     49.107752          a
2.000000     341.747254     33.792291     23.804554     0.500000     804.500000     71.471521     32.048096          a
2.000000     14954.048339     847.717930     74.487119     9.000000     292860.000000     16554.122724     987.360577          a
2.000000     344.575681     29.715267     21.847709     4.500000     803.500000     59.148945     26.883523          a
0.000000     6135.561186     316.636895     69.797865     0.000000     36451.500000     1909.440607     289.195333          a
4.000000     3454.595346     285.163421     69.518320     2.000000     22915.000000     1760.515473     311.610619          a
4.000000     3638.761866     270.600049     69.561070     2.000000     18750.000000     1641.920849     303.462766          a
12.242641     3640.075575     261.894787     70.099264     6.500000     15518.000000     1522.019537     295.532457          a
2.000000     4524.523400     289.757983     73.359555     0.500000     40283.500000     2175.927895     356.025078          a
