id/name    minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
0    11.656854     293.906635     29.065855     23.900656     6.000000     791.000000     66.768734     34.276798          a
1    5.414214     292.066015     32.369836     24.585598     1.500000     979.000000     77.586654     36.329730          a
2    6.000000     355.847759     33.959234     24.610273     4.500000     1194.000000     88.945636     37.553242          a
3    2.000000     293.906635     29.992889     23.554922     5.500000     789.000000     63.066610     33.216012          a
4    4.000000     355.847759     33.947073     24.484543     1.000000     1192.000000     83.093312     36.505971          a
5    6.000000     357.261973     34.023545     24.272867     2.000000     1194.500000     83.329932     36.314881          a
6    2.000000     349.847759     33.433219     24.710634     3.000000     1193.000000     84.150811     36.810709          a
7    4.000000     509.327987     34.365817     24.075605     12.500000     1273.000000     85.075834     35.204870          a
8    2.000000     357.019332     33.659084     24.789547     2.500000     1195.000000     83.074459     37.114708          a
9    6.000000     335.119837     31.064417     23.755173     0.000000     680.500000     64.716203     33.669735          a
10    2.000000     382.433546     21.309451     19.166367     2.500000     1166.500000     46.054838     23.380411          a
11    2.000000     353.362478     33.937744     24.562565     0.500000     1192.000000     83.382429     36.445625          a
12    2.000000     349.847759     32.363982     23.618300     1.000000     1193.000000     79.996441     34.733469          a
13    6.828427     355.847759     30.635098     22.902436     0.000000     1193.000000     71.974498     32.380627          a
14    2.000000     1798.493631     92.159361     33.748784     0.000000     6408.000000     303.531332     70.025424          a
15    4.000000     1797.907844     90.717595     33.743076     1.000000     6403.500000     312.987357     70.599787          a
16    2.000000     1798.493631     94.845272     34.733556     3.000000     6408.000000     320.673893     74.683223          a
17    0.000000     31.899495     6.643615     7.034843     0.000000     54.000000     7.040116     4.140823          a
18    0.000000     33.213203     6.214856     6.170360     0.000000     54.500000     6.158810     3.156250          a
19    0.000000     26.970562     5.746067     5.875073     0.000000     26.500000     4.663158     2.794118          a
20    12.242641     33.213203     6.680104     6.718805     0.500000     54.500000     6.603690     3.728022          a
21    2.000000     189.338093     19.854270     18.974039     0.000000     332.000000     36.807013     22.853024          a
22    8.242641     31.798989     6.138531     6.112305     2.500000     54.000000     5.840888     3.067029          a
23    0.000000     28.727922     6.046857     6.157994     0.000000     56.500000     5.975499     3.077295          a
24    0.000000     38.627417     6.851396     6.732183     0.000000     54.000000     6.575602     3.665049          a
25    4.000000     27.899495     5.722039     5.475175     1.000000     26.000000     3.959447     2.233333          a
26    2.828427     28.727922     5.922599     5.622581     0.000000     56.500000     5.062268     2.471698          a
27    4.000000     150.024385     9.547397     6.391739     0.000000     481.000000     24.517865     4.038847          a
28    3.414214     23.071068     5.508232     5.875895     0.000000     18.500000     3.442050     2.172996          a
29    0.000000     19.899495     5.525631     5.712826     0.000000     16.500000     3.252296     2.119681          a
30    0.000000     146.610172     9.826474     6.980590     0.000000     478.500000     25.094742     4.505208          a
31    8.485281     23.071068     5.673221     6.021385     0.000000     18.500000     3.673138     2.318182          a
32    2.000000     600.156415     26.526891     19.998444     1.500000     1430.000000     53.724090     23.419905          a
33    5.414214     19.899495     5.648861     6.069581     0.500000     16.500000     3.473740     2.284916          a
34    13.071068     407.303603     30.359385     19.721887     7.500000     1072.000000     64.410518     22.667979          a
35    2.000000     406.717817     29.986304     19.641492     0.000000     1072.500000     62.736807     22.900965          a
36    13.071068     406.717817     28.173427     18.932380     9.500000     1072.500000     57.479099     21.475897          a
37    2.000000     300.048770     27.047927     18.561154     7.500000     652.000000     50.873014     20.763335          a
38    3.414214     300.048770     30.890286     20.312647     0.500000     770.000000     63.186291     24.794398          a
39    3.414214     373.161468     33.156922     21.160118     0.500000     987.000000     70.026019     26.251270          a
40    2.000000     301.220343     28.141014     19.475029     4.000000     651.000000     55.796621     22.820186          a
41    2.000000     394.818322     29.729116     19.454344     0.000000     1087.000000     61.583711     22.692642          a
42    5.414214     403.060962     29.113174     19.003534     18.000000     1076.500000     59.364322     21.803540          a
43    18.242641     599.570629     24.756099     19.307615     20.500000     1428.500000     49.448979     22.704636          a
44    4.828427     40.384776     9.625556     8.173831     3.500000     31.000000     7.920039     4.796296          a
45    5.656854     40.384776     8.955762     6.840895     2.000000     38.000000     8.618973     3.947368          a
46    3.414214     69.355338     9.338945     7.091802     0.500000     81.500000     9.850761     3.974576          a
47    4.828427     68.526911     10.481231     7.043777     0.000000     82.500000     9.629380     3.654959          a
48    5.656854     40.384776     8.420113     6.465366     2.000000     29.500000     6.255648     2.961538          a
49    4.828427     56.526911     10.016649     7.059509     10.000000     90.000000     11.613531     4.397436          a
50    4.000000     69.355338     9.720323     7.288417     1.000000     81.500000     9.256620     3.982587          a
51    4.828427     68.526911     11.038906     7.767736     0.000000     81.500000     10.402541     4.440299          a
52    3.414214     36.627416     5.622498     4.895166     0.500000     22.000000     3.303646     1.796367          a
53    2.000000     46.870057     8.345458     8.502278     36.000000     64.500000     10.759224     6.484252          a
54    2.000000     132.710677     19.073115     19.000043     4.000000     332.000000     34.882536     22.622693          a
55    3.414214     22.970562     5.715756     5.405529     0.500000     23.000000     3.649362     1.972561          a
56    4.000000     23.556349     5.663392     5.169597     6.000000     17.500000     3.080766     1.709135          a
57    4.000000     22.142135     5.594472     5.384981     0.000000     23.000000     3.782869     2.149225          a
58    2.000000     429.445738     21.768585     18.197155     1.500000     729.000000     39.968346     21.540897          a
59    4.000000     555.629504     23.866217     19.398339     0.000000     1297.500000     48.638690     23.919600          a
60    4.000000     300.391916     31.206483     23.417073     1.000000     818.500000     71.226880     33.438987          a
61    2.000000     422.818322     21.861106     18.652891     12.500000     1203.000000     45.974133     21.404676          a
0    2.000000     7652.408066     244.076299     28.410530     0.500000     99429.500000     3140.963680     162.065917          b
1    4.000000     4663.351825     135.470554     30.992645     7.000000     70451.500000     1689.045942     108.532191          b
2    2.000000     6914.077991     203.214698     29.457170     0.500000     94822.000000     2558.044738     142.907710          b
3    2.000000     6347.259670     192.097548     29.327211     0.500000     83734.000000     2360.377476     126.274380          b
4    10.242641     4865.677729     152.121516     29.936806     5.500000     53805.000000     1436.040323     106.541513          b
5    5.414214     6687.474959     197.219095     29.915948     2.500000     59880.000000     1794.800804     115.651736          b
6    401.462983     5365.407738     187.930896     32.077775     1311.500000     42412.000000     1402.646884     111.144951          b
7    6.000000     3852.928388     149.374580     31.545673     3.000000     38997.000000     1235.186312     106.756098          b
8    2.000000     5150.714306     170.351306     30.650362     426.500000     44836.500000     1415.342643     102.359383          b
9    13.656854     5584.836229     183.323686     30.061035     5.000000     48489.500000     1497.968600     102.357036          b
10    0.000000     40.041630     5.935550     4.778079     0.000000     30.000000     3.576332     1.496988          b
11    3.414214     7769.687285     244.781661     28.172646     0.500000     98031.500000     3037.490432     140.764401          b
12    4.000000     40.627417     5.830526     4.464299     1.000000     33.500000     3.123386     1.243754          b
13    4.000000     66.284271     8.240456     6.256649     0.500000     116.500000     7.914896     2.797819          b
14    10.242641     87.012192     9.184446     7.162533     1.500000     132.500000     9.631875     3.754155          b
15    2.000000     275.806130     12.706731     8.340427     0.000000     320.500000     15.162667     5.280408          b
16    10.242641     139.396969     7.187713     4.828167     4.500000     293.000000     8.620105     1.660364          b
17    4.000000     150.610172     7.411726     5.098793     0.000000     379.500000     10.370656     1.895971          b
18    6.828427     48.627417     6.178013     4.973424     2.000000     32.500000     3.869902     1.562260          b
19    6.828427     60.083261     6.867761     5.274356     1.000000     64.000000     4.512404     1.745675          b
20    2.000000     151.195958     7.339684     4.843931     5.500000     382.000000     10.648716     1.750000          b
21    3.414214     144.953317     11.902733     10.461485     0.500000     370.500000     17.630800     7.234307          b
22    17.656854     6081.276915     201.953731     29.473557     14.000000     54622.500000     1815.733267     113.939756          b
23    2.000000     121.053823     13.273391     11.599252     0.000000     369.000000     17.816120     8.138562          b
24    2.000000     111.396968     13.110323     11.482343     13.000000     141.000000     13.289499     7.370261          b
25    7.414214     96.568541     11.927151     10.394681     3.500000     141.000000     12.037244     6.160972          b
26    4.000000     113.982755     11.332065     9.636672     5.500000     186.000000     11.982679     5.696886          b
27    8.242641     154.468036     11.677128     10.348299     2.500000     369.500000     14.824124     6.640446          b
28    0.000000     154.468036     12.488203     11.392604     0.000000     149.000000     12.384364     7.262079          b
29    4.000000     153.053823     13.452230     11.416096     1.000000     150.500000     13.743841     7.260976          b
30    0.000000     163.195958     13.852463     11.346563     0.000000     151.000000     13.453484     7.006866          b
31    10.242641     163.781744     12.420694     10.500228     4.500000     151.500000     12.110038     6.110330          b
32    4.000000     163.781744     12.183952     10.045653     7.000000     151.500000     12.072733     5.791525          b
33    2.000000     5084.956947     165.269484     28.416015     0.500000     59472.000000     1623.661066     102.450283          b
34    5.414214     163.781744     13.066723     11.007852     1.500000     156.500000     12.836230     6.688715          b
35    7.656854     163.781744     12.790512     11.045874     4.500000     162.500000     12.651091     6.726450          b
36    2.828427     140.811182     13.185404     11.511494     1.000000     156.000000     13.038657     7.131846          b
37    4.000000     153.053823     13.090020     11.537773     1.000000     151.500000     12.610880     7.263438          b
38    0.000000     154.468036     12.792733     11.635290     0.000000     151.000000     12.385244     7.580184          b
39    11.656854     154.468036     11.684736     10.476123     8.000000     150.500000     11.571555     6.430778          b
40    4.000000     128.468036     12.241703     12.613482     2.500000     156.500000     13.049660     9.028924          b
41    44.970562     114.468036     12.632491     11.638389     34.000000     151.500000     12.126495     7.422987          b
42    2.000000     163.781744     13.452859     11.347613     18.500000     151.500000     12.932732     6.757129          b
43    2.000000     162.367531     13.448649     11.559626     0.000000     149.000000     12.991505     6.905938          b
44    8.000000     5074.086890     140.554597     28.681749     3.000000     59192.500000     1431.181602     93.613895          b
45    3.414214     153.053823     13.150612     11.393450     0.500000     366.500000     15.522758     7.348039          b
46    2.000000     161.539104     12.231584     9.970450     12.000000     186.000000     12.548910     5.894158          b
47    10.242641     163.781744     13.143881     11.756968     3.500000     151.500000     12.859483     7.691252          b
48    2.000000     102.083260     7.660018     6.507424     0.000000     147.000000     7.516710     3.178181          b
49    2.000000     103.740114     7.841036     6.625282     2.000000     145.000000     8.101372     3.410965          b
50    11.656854     46.727922     6.232095     5.534130     5.000000     78.000000     5.308872     2.362069          b
51    0.000000     51.941125     6.175027     4.981509     0.000000     54.000000     4.796059     1.832143          b
52    2.000000     46.727922     6.265466     5.726975     0.000000     36.000000     4.665422     2.413883          b
53    0.000000     55.112698     6.414713     5.527153     0.000000     37.000000     4.604676     2.312053          b
54    0.000000     48.727922     5.678330     4.595025     0.000000     24.000000     3.623184     1.639535          b
55    4.000000     3626.453212     113.675198     28.249105     5.000000     27399.000000     927.332339     83.940417          b
56    0.000000     51.941125     5.849744     4.680982     0.000000     53.000000     4.368089     1.590226          b
