id/name    minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
0    5.656854     300.149275     29.488485     28.151250     2.000000     1210.500000     109.415055     58.040295          a
1    5.656854     282.735062     31.594196     29.603019     2.000000     1074.500000     112.744650     60.608723          a
2    5.656854     283.320848     32.394963     29.319753     2.000000     1073.500000     116.035750     59.612648          a
3    2.000000     298.735061     24.079108     24.743960     2.000000     1654.000000     99.601187     46.327108          a
4    2.828427     273.663994     25.550715     25.269382     2.000000     1044.500000     85.282549     44.965294          a
5    5.656854     272.492421     24.502556     24.913001     2.000000     1046.000000     81.885613     43.620174          a
6    5.656854     273.078207     27.989186     27.805997     2.000000     1075.000000     93.687416     53.213755          a
7    2.828427     230.166520     25.512799     27.086116     2.000000     1720.500000     97.689514     51.513049          a
8    5.656854     273.078207     26.220113     26.365328     2.000000     1076.500000     86.837944     47.870744          a
9    7.656854     221.195958     21.853862     23.871258     4.000000     1655.000000     91.121625     41.784091          a
10    5.656854     497.546244     40.803431     31.897552     2.000000     1583.500000     145.934812     72.889959          a
11    2.000000     272.249780     24.062455     25.494896     2.000000     1046.500000     79.856791     44.728125          a
12    5.656854     273.078207     22.647598     24.793458     2.000000     990.000000     69.153257     42.262899          a
13    9.071068     150.124890     20.984089     24.332484     5.500000     404.500000     56.905137     40.340936          a
14    5.656854     523.043718     59.652455     41.090548     2.000000     4814.000000     470.881267     155.351064          a
15    5.656854     688.399055     70.491585     43.792239     2.000000     5670.500000     584.727118     171.631890          a
16    5.656854     523.043718     58.178821     39.998927     2.000000     4814.000000     464.067195     148.403986          a
17    3.414214     313.605118     23.147109     14.382603     0.500000     984.500000     61.281760     20.116494          a
18    3.414214     201.722869     16.866740     11.384880     0.500000     577.000000     40.233897     13.476931          a
19    4.000000     358.132030     19.109990     11.825555     1.000000     726.000000     44.458745     14.233794          a
20    5.656854     234.936072     16.802729     11.255891     2.000000     718.000000     40.990193     13.260026          a
21    4.000000     498.960458     40.414049     31.325289     1.000000     1584.000000     134.119011     66.015015          a
22    2.000000     226.450791     16.656978     11.444058     2.000000     1036.000000     42.910932     13.611629          a
23    5.656854     245.036578     16.823740     11.360112     2.000000     1044.500000     44.359528     13.503497          a
24    5.656854     235.764499     17.378718     11.798208     2.000000     718.000000     43.414266     14.269133          a
25    5.656854     244.409161     16.623371     11.451252     2.000000     1047.000000     44.006928     13.173687          a
26    5.656854     244.994948     16.650778     11.562724     2.000000     611.000000     38.261868     13.031494          a
27    5.656854     316.918827     17.686336     11.856617     2.000000     937.000000     45.585985     13.889841          a
28    2.000000     251.338093     16.049663     11.230304     2.000000     1414.000000     44.599457     12.678762          a
29    5.656854     174.994947     13.625818     10.510393     0.500000     422.500000     29.439947     10.478401          a
30    5.656854     317.161468     19.657492     11.765030     2.000000     937.000000     49.912297     13.618405          a
31    5.656854     215.722869     15.786943     11.015387     2.000000     569.500000     35.743276     11.757637          a
32    2.828427     274.007140     33.395995     31.152097     2.000000     1583.000000     148.515017     75.351415          a
33    2.000000     215.480229     14.359140     10.405127     2.000000     479.000000     31.281776     10.545181          a
34    2.000000     857.335128     43.849418     23.603263     0.000000     4301.500000     173.172891     46.755038          a
35    3.414214     978.104680     49.964251     24.701793     2.000000     3463.500000     198.594744     53.201694          a
36    3.414214     978.104680     50.062744     23.840312     2.000000     3463.500000     201.818514     51.916392          a
37    2.000000     977.276253     58.725937     23.868931     2.000000     4302.000000     261.085217     57.084581          a
38    5.656854     979.276253     58.269831     24.967985     2.000000     3462.500000     230.871707     55.164050          a
39    2.000000     643.310743     48.323444     24.000614     2.000000     2841.000000     185.947176     48.530612          a
40    5.656854     971.862039     51.985674     23.570344     2.000000     3461.000000     218.352095     52.922148          a
41    2.000000     977.862039     55.612085     24.981345     2.000000     4302.000000     236.394728     57.029796          a
42    5.414214     976.447826     52.504510     23.544103     0.500000     4299.500000     225.485287     52.255345          a
43    3.414214     280.249780     30.975838     29.219794     0.500000     1348.000000     119.888552     63.817954          a
44    5.656854     238.208151     26.641004     18.686236     2.000000     1096.500000     97.735824     33.184404          a
45    0.000000     239.965510     26.490938     18.307066     0.000000     1085.500000     94.244593     32.196379          a
46    0.000000     262.936072     24.612010     17.488245     0.000000     1342.000000     91.189601     30.840406          a
47    5.656854     308.693432     26.550035     17.035790     2.000000     1545.500000     91.500332     28.644771          a
48    5.656854     217.237588     23.066596     16.715925     0.000000     909.500000     76.277371     26.678122          a
49    2.000000     219.580734     22.001662     16.230273     2.000000     866.000000     70.786888     25.412004          a
50    5.656854     464.801077     27.851906     17.523000     2.000000     1831.500000     101.309804     30.564783          a
51    5.656854     335.605118     27.852924     18.897536     2.000000     1338.500000     83.757646     31.062139          a
52    5.656854     275.036577     22.687367     16.518126     2.000000     689.000000     57.894584     22.675979          a
53    9.071068     570.700572     38.419579     29.378057     5.500000     2162.000000     138.252667     66.121375          a
54    5.656854     498.960458     39.712238     31.401830     2.000000     1584.000000     130.362397     66.087525          a
55    5.656854     364.190906     27.080729     18.137895     1.500000     1254.500000     83.925709     27.778710          a
56    5.656854     313.663994     23.140834     16.758326     2.000000     1102.000000     73.948223     25.979235          a
57    2.000000     326.634557     23.690960     17.146549     1.000000     1088.500000     74.484206     26.615932          a
58    5.656854     498.960458     37.004174     29.432051     2.000000     1586.000000     120.781024     60.542969          a
59    5.656854     499.546244     37.702187     30.400439     2.000000     1583.500000     130.294096     65.522977          a
60    2.000000     311.806130     28.864420     25.575795     2.000000     1090.500000     97.993522     48.318909          a
61    5.656854     321.019332     38.588274     29.921878     2.000000     1610.000000     157.731368     72.329055          a
0    2.000000     661.109731     53.324727     26.660668     0.500000     2457.500000     211.519278     58.010417          b
1    5.656854     654.038666     56.350304     28.186093     2.000000     2385.000000     202.872770     56.588652          b
