minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
25.313708     4709.076450     151.717461     36.450908     31.000000     465334.000000     14612.224942     538.936821          a
5.656854     4650.365773     159.168114     39.161185     2.000000     464455.000000     15472.497307     605.268889          a
5.656854     4102.552506     143.956872     38.453374     2.000000     465734.000000     15673.915218     623.721088          a
2.000000     4005.273287     123.394923     31.679274     1.000000     469129.000000     14111.888318     487.630435          a
3.414214     4147.380931     136.165278     34.078073     0.500000     465704.000000     14801.762596     545.649141          a
5.656854     3890.243848     130.492491     33.063695     2.000000     470148.000000     15286.961198     570.646561          a
30.384776     4004.167730     134.764797     36.213674     42.500000     464881.500000     14943.852124     570.538263          a
5.656854     4337.630713     142.242488     35.321976     2.000000     466510.000000     14754.206453     549.801802          a
5.656854     4929.041960     164.024897     35.399729     2.000000     464469.000000     15126.422838     569.943206          a
5.656854     3758.864126     118.585707     30.780630     2.000000     467952.500000     14406.751776     503.005693          a
2.000000     5344.519226     192.050591     46.288721     6.000000     451690.500000     13877.076012     552.144340          a
5.414214     4159.800200     137.219305     33.421548     0.500000     468220.500000     14958.096414     552.899898          a
5.656854     3990.101713     129.635297     31.803770     2.000000     468361.000000     14797.427875     535.620380          a
5.656854     4249.062172     131.318637     30.136191     1.500000     460701.000000     13973.745538     479.552026          a
9.656854     5811.063381     338.849919     62.964266     6.000000     441439.500000     25320.570140     1648.257426          a
5.656854     4471.814479     276.435721     62.816837     2.000000     454933.500000     27045.615102     1829.317376          a
9.656854     4907.988139     279.419888     56.993663     6.000000     441198.000000     24698.287433     1540.687107          a
5.656854     5895.061626     202.655860     31.971269     0.500000     47799.500000     1322.008373     110.870133          a
4.828427     4792.773179     147.760585     26.810642     1.000000     41140.500000     1067.971809     87.393905          a
3.414214     3476.110064     128.681278     27.340258     0.500000     29833.000000     899.335178     88.419692          a
2.000000     8231.995941     243.391256     28.964727     0.000000     68069.500000     1686.223875     105.472712          a
2.000000     4981.191235     177.553945     43.105438     0.000000     461715.500000     13912.703617     532.162432          a
72.870057     4987.508241     163.205806     28.214939     58.500000     43483.500000     1386.639400     103.540000          a
2.000000     3774.183220     153.159911     27.976052     0.000000     43479.000000     1280.320095     102.454524          a
5.656854     10120.898733     267.104168     29.510601     2.000000     79489.000000     1950.161994     117.442548          a
2.000000     6660.220130     202.866429     28.870626     0.000000     42311.000000     1433.270763     111.030773          a
4.000000     4704.547785     182.651797     29.048998     1291.000000     32933.500000     1241.811194     109.452960          a
2.000000     7396.182675     213.378802     28.439569     0.500000     56003.500000     1425.687570     101.143086          a
2.000000     6326.649498     198.557824     27.173342     0.500000     37960.500000     1262.623636     102.154211          a
2.000000     4509.226936     171.175461     27.102944     0.000000     30721.000000     1047.633765     92.153307          a
34.142135     5881.144885     186.894678     28.222721     49.000000     36084.500000     1086.741217     92.026786          a
2.828427     5884.174322     171.990476     27.403195     15.500000     36073.500000     916.997149     81.473127          a
2.000000     6502.984297     217.871812     41.319133     36.500000     426655.500000     13335.100262     527.180000          a
2.828427     4509.226936     158.892362     27.426673     15.500000     30721.000000     847.854067     79.951333          a
5.656854     11267.487484     295.966392     40.028306     0.000000     416813.000000     10484.943193     348.978495          a
3.414214     11219.404223     322.922202     43.738906     0.500000     369797.000000     10100.987792     387.338542          a
2.000000     13678.120282     401.867559     46.407705     6.000000     354869.500000     10071.224620     405.122392          a
4.000000     15289.334693     464.313971     49.362148     1.500000     364252.500000     10776.540822     453.629032          a
57.455844     13009.988250     382.288512     46.769325     121.000000     404500.500000     11402.394352     433.013492          a
9037.344139     9037.344139     248.586707     39.107798     386176.500000     386176.500000     9725.299723     342.065066          a
2.000000     14170.377201     417.695449     47.136284     12.000000     380153.000000     10849.436643     425.863415          a
2.000000     12312.327223     357.352402     44.761388     22.000000     372384.500000     10383.304730     406.760853          a
2.000000     13235.277575     391.064402     46.583927     4.500000     362148.500000     10294.558649     416.919485          a
2.000000     7246.856439     215.805036     38.056126     54.500000     432442.500000     12729.041359     452.481787          a
3.414214     3839.597430     179.625344     36.819381     51.500000     23894.000000     1178.427022     140.131047          a
271.078208     3783.171026     180.763523     35.121587     598.000000     35030.500000     1612.154457     171.967477          a
48.284271     3819.455297     167.187040     36.421333     88.000000     35045.000000     1759.943356     205.322068          a
2.000000     3331.298883     170.200903     39.447085     2.000000     35038.000000     1891.506837     238.598282          a
0.000000     3188.730340     164.677538     34.996142     0.000000     23973.500000     1305.906432     162.755051          a
4.000000     3320.754725     168.519393     37.604324     4.000000     23979.500000     1608.665268     205.463885          a
3.414214     4470.433000     190.392989     38.249591     0.500000     59647.000000     2244.624752     230.110625          a
8.828427     3140.771969     166.147926     43.013543     4.000000     34946.500000     1965.294329     262.133614          a
4.000000     11096.846994     273.807151     33.525362     1065.000000     188044.500000     4303.019055     178.506572          a
48.970562     13855.752749     409.959056     50.992317     139.000000     411629.500000     11913.024821     460.466918          a
4.828427     7969.002748     246.204334     42.942275     1.000000     440150.500000     13283.760704     492.352325          a
6.000000     13057.281749     285.355311     26.359752     224992.500000     224992.500000     4774.572351     155.586828          a
2.000000     18519.292519     359.784236     24.646211     16.000000     207870.500000     3984.784045     107.765448          a
0.000000     12546.054270     253.177963     26.032445     0.000000     324584.000000     6226.491332     180.942363          a
3.414214     6240.464524     195.787966     40.475342     0.500000     429825.500000     12691.025372     476.986934          a
5.656854     8518.347984     262.022679     43.448983     2.000000     444635.000000     13425.616006     503.904197          a
5.656854     4401.346441     129.301984     31.978969     2.000000     466286.000000     13199.128934     441.058941          a
10285.885328     10285.885328     321.115830     45.302614     399809.000000     399809.000000     12055.849541     480.233212          a
5398.428823     5398.428823     331.360445     53.407191     474281.000000     474281.000000     27397.333361     1769.758333          b
2.000000     3869.415423     207.228349     39.421884     2.000000     465869.000000     24184.457520     1320.708108          b
65.455844     6164.734517     390.092334     58.703408     202.000000     436522.500000     27385.661096     1806.962451          b
2.000000     6506.231991     394.214504     54.630094     1.000000     439637.000000     26459.631341     1669.154545          b
5.656854     5026.258130     306.506765     51.916996     2.000000     457623.000000     27743.468723     1765.464945          b
5.656854     6431.361931     334.662993     43.960468     2.000000     441953.500000     22881.144618     1242.259409          b
5.656854     5486.934317     331.642098     50.898899     2.000000     448265.000000     26978.799099     1699.909091          b
2.000000     4497.214413     243.752783     39.455921     2.000000     460620.000000     24689.620774     1383.260807          b
5.656854     4949.571838     263.041598     39.737148     2.000000     464829.000000     24564.653492     1349.915966          b
2.000000     5231.468369     289.451285     42.293124     1.000000     458071.000000     25251.714098     1446.852134          b
2.000000     4356.965843     170.767844     22.318173     0.000000     272275.500000     9487.184428     417.323663          b
5.656854     5981.573047     328.315971     46.834231     2.000000     438354.500000     23598.294181     1347.129360          b
5.656854     7599.713426     259.226393     24.858003     2.000000     386896.500000     12790.882896     489.285097          b
3.414214     8141.495169     250.052271     26.728798     0.500000     442477.000000     13109.427442     438.285526          b
5.414214     7249.772299     205.834763     24.881958     0.500000     393578.500000     10693.670278     361.435496          b
3.414214     8670.754179     220.231607     24.772068     0.500000     425494.000000     10601.907943     301.335404          b
2.000000     7172.707166     208.917679     20.966244     446335.000000     446335.000000     12847.028712     393.666252          b
2.000000     7146.246269     220.087126     22.339548     2.000000     443625.000000     13400.514263     433.105479          b
2.000000     4489.943543     178.697999     23.052624     1.000000     277711.000000     10086.191612     456.608974          b
10.485281     5865.438051     194.018995     23.670817     7.000000     446350.000000     14096.253021     483.164172          b
2.000000     6989.768128     202.784915     21.669225     2.000000     442685.500000     12638.383782     390.823409          b
8524.784496     8524.784496     239.984542     27.165880     416404.000000     416404.000000     11612.226876     360.802724          b
6511.018789     6511.018789     374.516566     50.760719     445784.500000     445784.500000     25522.643177     1536.319079          b
3.414214     6879.452332     194.474880     25.363106     0.500000     363911.000000     9961.915116     334.312038          b
4.000000     4968.016698     145.556644     23.003449     1.000000     315286.000000     8477.646252     306.022759          b
2.000000     6788.395544     180.587222     21.084095     80615.000000     312942.500000     8235.837492     274.966515          b
2.000000     5267.122255     148.372322     22.562445     97900.500000     293054.500000     7923.864320     284.922976          b
31.899495     7147.033066     185.233617     24.204970     34.500000     429917.500000     11016.288197     314.787122          b
5.656854     7549.567119     188.504120     24.194732     2.000000     430651.500000     10627.800572     295.602072          b
2.000000     7579.671795     197.728981     22.757479     2.000000     387770.000000     10017.630334     291.719292          b
2.000000     6361.091939     170.684427     21.808998     2.000000     394023.500000     10062.250774     296.782368          b
5.656854     7885.446401     197.849078     20.432544     2.000000     369445.000000     9159.708138     255.829755          b
5.656854     7038.856439     169.808321     21.087876     2.000000     403407.500000     9629.726400     255.733751          b
2.000000     5616.311077     311.989833     46.826600     1.000000     454406.000000     25087.436320     1456.116208          b
5.656854     7557.608747     177.495953     23.535363     2.000000     415858.000000     9655.418378     255.879450          b
12.828427     8993.887088     205.621048     23.137705     5.000000     404995.000000     9216.028732     236.372539          b
3.414214     4928.664326     115.589647     21.436052     0.500000     455239.000000     9767.074829     246.776449          b
2.000000     8017.813932     185.405147     24.044950     425738.000000     425738.000000     9738.972362     255.174607          b
5.414214     7843.966171     178.023376     24.995186     9.000000     435331.000000     9736.877653     254.228979          b
5.656854     7713.373246     194.284330     23.944511     2.000000     420043.000000     10471.771440     292.701803          b
5.414214     5674.151695     126.901552     28.177328     0.500000     429324.500000     9251.515769     246.792150          b
2.000000     7375.206725     159.732207     22.872060     2.000000     433776.000000     9235.779598     229.036281          b
2.828427     6017.226939     146.310536     21.193450     0.500000     413148.000000     9697.900880     262.606278          b
6051.639062     6051.639062     142.795381     20.519901     438727.000000     438727.000000     10048.657513     258.246065          b
4.000000     3972.042841     214.770341     40.365303     1.000000     464082.000000     24838.990527     1396.205460          b
2.828427     7585.037239     190.557665     22.311037     0.500000     419713.500000     10479.700976     288.684966          b
1762.347321     6617.601605     172.407104     21.619597     55198.000000     339624.500000     8627.851882     270.510384          b
4.000000     5127.166853     113.869584     23.603948     1.000000     453045.500000     9429.671965     233.923993          b
6.000000     8999.520764     216.164489     40.721446     451088.500000     451088.500000     9398.623941     266.721354          b
4.828427     7278.475840     176.721633     36.086819     1.000000     442224.000000     9065.836043     250.888655          b
5.414214     13062.431906     276.025893     32.251069     1.500000     396191.000000     8092.755210     215.661660          b
5.414214     16546.448604     336.565530     28.568430     0.500000     353801.000000     7106.739031     182.744453          b
2.000000     13068.618636     293.253333     40.940997     441350.000000     441350.000000     9208.030221     258.364665          b
2.000000     11046.825577     241.466378     35.153630     1.000000     415135.000000     8605.813179     237.123979          b
2.000000     13732.487814     289.258400     30.857753     2.000000     387330.500000     7984.579654     210.521674          b
2.000000     4586.826670     248.940558     44.035797     2.000000     454251.000000     24312.835787     1380.909483          b
5.414214     16172.593707     331.055475     28.698984     0.500000     356241.500000     7207.733679     186.459067          b
58.384776     7229.551081     207.511941     28.850693     164.500000     236329.500000     5585.181207     204.864031          b
2.000000     14938.558006     312.340104     35.628179     14.500000     418389.000000     8603.861011     230.514171          b
12.828427     12514.594252     258.645372     29.240345     3.000000     417501.000000     8522.272881     214.956649          b
2.000000     6763.772301     187.382189     27.370129     300005.500000     300005.500000     6456.866157     205.071134          b
3382.068433     7392.930806     203.686664     27.658722     123951.500000     133500.000000     4444.549410     189.587935          b
5.414214     12744.318329     269.276359     28.802921     1.500000     193415.000000     4405.275761     161.202256          b
14272.478919     14272.478919     300.376054     28.842355     200419.000000     200419.000000     4397.609296     155.070277          b
10.242641     12098.598423     258.909120     28.041528     2.500000     257891.000000     5385.366106     174.584184          b
2.000000     8056.151148     203.249191     29.036602     1.000000     270890.000000     5950.683133     203.963734          b
5.656854     5686.782076     339.797187     54.237476     2.000000     447617.000000     26557.271378     1663.003534          b
9.656854     15889.921694     328.651899     31.426938     2.500000     377155.500000     7668.423866     204.633884          b
2.828427     14108.744735     296.041500     29.866628     101.500000     393415.000000     8069.123266     211.631568          b
14.242641     18241.714752     374.744421     32.540864     8.500000     395566.500000     8076.249683     208.676814          b
2.000000     15453.241333     329.651051     35.555802     19.000000     398352.500000     8306.022180     227.742391          b
23.313708     15478.811961     318.660888     30.533220     9.000000     375162.000000     7612.404189     202.468724          b
4.000000     10614.066131     233.831400     34.204869     0.500000     400874.000000     8326.129497     235.054479          b
2.000000     17807.322830     486.720746     55.100689     2.000000     403711.500000     10377.352587     367.158641          b
2.000000     13828.227930     353.030980     44.932685     2.000000     403455.500000     9859.640938     330.259845          b
5.656854     13458.532409     362.452466     44.124195     2.000000     412339.500000     10688.406706     363.562122          b
145.982755     14666.776260     363.354469     43.855470     665.500000     426170.500000     10000.516535     312.435883          b
5.656854     5699.828758     351.311859     53.871021     2.000000     447109.500000     27461.807809     1767.316288          b
3.414214     12205.969799     320.280633     41.992793     0.500000     420347.500000     10492.984892     348.835616          b
2.000000     9321.746158     264.775840     40.388419     2.000000     423975.500000     10757.046339     368.658098          b
2.828427     11524.021535     323.183908     37.542410     407654.000000     407654.000000     10864.067422     367.090135          b
2.000000     10773.095568     280.866931     35.944138     3.000000     432774.000000     10598.090752     325.639089          b
4.000000     8494.940909     225.526445     31.526029     429678.000000     429678.000000     10891.874194     334.716260          b
2.000000     5599.565908     181.854623     35.166767     2.000000     455873.000000     12499.696035     436.332084          b
5.656854     7082.091064     239.547414     35.865061     2.000000     219083.500000     6788.931883     341.710722          b
6115.303056     6115.303056     188.206481     36.064907     453348.500000     453348.500000     12821.453354     451.006784          b
27.556349     9613.143131     264.559627     39.684301     45.500000     426711.500000     10658.734357     356.134891          b
2.000000     9060.043501     240.951677     30.914927     2.000000     423282.000000     10871.140081     337.132586          b
5.656854     4572.996156     257.108972     42.722306     2.000000     458682.500000     25479.743267     1482.687307          b
2.000000     11745.789003     318.124997     34.098194     2.500000     412055.500000     10797.379958     346.236445          b
6.000000     12435.800312     341.962980     39.073730     11.500000     421137.000000     11017.291032     371.752221          b
4.000000     11362.208265     301.500683     32.337754     397459.000000     397459.000000     10355.560660     326.322132          b
5.656854     12395.543398     333.483264     34.138579     2.000000     409160.500000     10692.104767     341.144710          b
20.242641     5829.087766     175.558322     34.384121     20.500000     462276.500000     12694.178977     430.732129          b
21.899495     11358.024504     308.509276     34.097183     30.500000     410233.500000     10730.872614     344.227086          b
5.656854     9195.090185     270.066128     36.382587     1.000000     438034.500000     12419.589693     433.362470          b
2.000000     10598.156532     235.251034     28.054483     250879.500000     250879.500000     4980.189144     169.731343          c
4.000000     14221.369189     251.886641     26.539716     2.000000     352725.500000     5931.889060     144.458404          c
5.656854     13549.428059     249.126847     27.669691     2.000000     241709.500000     4243.250845     125.492424          c
0.000000     15504.531865     282.005194     27.748864     0.000000     238478.000000     4111.509501     120.235474          c
