minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
4132.008349     4132.008349     139.215841     34.887622     468246.000000     468246.000000     15369.771824     580.940129          a
2.000000     4201.179923     148.992916     37.299945     2.000000     466275.000000     16077.565921     638.863690          a
5.656854     3888.746377     143.986641     38.078387     2.000000     466516.500000     16608.825089     685.929569          a
3735.224517     3735.224517     122.212624     30.617164     470030.000000     470030.000000     15036.629109     540.847848          a
2.000000     4028.971772     139.895683     33.326427     2.000000     466525.500000     15745.005282     603.948689          a
4.000000     3698.077328     132.273258     32.504758     2.000000     470870.000000     16384.597172     642.584242          a
5.656854     3784.704746     134.496821     35.735691     2.000000     465964.000000     15927.880456     633.430409          a
5.414214     4065.297672     140.532690     34.450090     1.500000     467687.000000     15687.201773     606.934122          a
2.000000     4481.713973     158.842352     34.801975     9.000000     466901.000000     16187.868428     638.179904          a
7.656854     3635.709798     121.616152     29.634641     4.000000     468683.000000     15351.828676     558.919441          a
2.000000     5174.955734     179.865253     44.728570     1.000000     456346.500000     14457.900590     576.391566          a
2.000000     3881.165642     136.956077     33.073619     2.000000     469289.000000     16078.663738     625.454759          a
5.656854     3817.207271     133.457971     31.595332     6.500000     469258.500000     16030.694327     615.824182          a
9.071068     3990.812391     133.406713     29.858288     4.500000     461866.000000     15210.856591     556.058632          a
2.000000     5081.242972     302.305571     60.758147     12.000000     447424.000000     26094.939195     1720.984642          a
5.656854     4227.765708     267.835157     61.611216     2.000000     456481.500000     27885.007821     1920.846442          a
2.000000     4020.042840     242.986935     57.407318     12.000000     455399.000000     26605.057377     1753.703767          a
6.828427     11478.032849     306.634228     35.460125     3.000000     108871.500000     2735.190530     157.861420          a
2.000000     5535.598642     172.459533     28.531814     4.500000     51973.000000     1457.382935     119.161428          a
2.000000     4048.751759     163.854831     29.099118     4.500000     36490.000000     1230.712207     111.629603          a
4.000000     12735.933553     305.029453     30.136875     1.000000     126641.500000     2808.767884     135.554549          a
2.000000     4608.532292     159.292300     42.068510     1.000000     463922.000000     14495.980753     560.829590          a
4.000000     5664.735724     180.492874     30.615115     0.000000     55451.500000     1791.961540     135.321412          a
7.414214     4228.432998     177.238852     30.447847     2.500000     55279.000000     1671.119804     133.448398          a
2.000000     24316.954213     489.566909     29.324517     2.000000     244065.500000     4911.177743     152.735306          a
2.000000     14030.807789     327.412932     30.660714     75.500000     138713.000000     3120.292208     151.754212          a
7.656854     6232.458594     218.853379     30.567626     1.000000     51864.500000     2001.611879     145.577528          a
3.414214     19358.982109     389.122459     28.113706     0.500000     238753.500000     4639.579581     144.449292          a
5.656854     10271.987046     279.725455     29.173728     2.000000     73794.000000     2435.186653     156.312055          a
10.000000     8661.417296     267.871527     28.703340     0.000000     56586.500000     2009.176744     134.247389          a
65.798989     15371.904450     326.054220     28.212816     125.000000     188974.000000     3713.439286     132.288021          a
2.828427     10199.016484     283.204499     29.555923     1068.000000     74195.000000     1975.266434     123.009779          a
