minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
2.000000     4896.799318     151.733489     36.488459     2.000000     464436.500000     13958.368284     500.798825          a
5.656854     5500.227814     180.604258     39.497473     2.000000     460868.000000     14804.723373     564.379132          a
3.414214     5123.426738     170.423921     38.551502     0.500000     461683.500000     14901.884729     574.082899          a
2.000000     4243.907844     123.777122     31.516059     2.000000     468222.500000     13312.074249     441.622573          a
3.414214     4199.907843     132.447765     34.342502     0.500000     464801.500000     14118.246999     504.973684          a
2.000000     4046.209360     127.577579     32.432164     2.000000     469514.000000     14301.454872     506.936397          a
5.656854     4227.772848     137.603002     36.591473     2.000000     463884.000000     14318.519100     533.103908          a
2.000000     4693.863249     147.455296     35.496693     0.500000     464648.500000     14037.802093     507.198630          a
5.656854     5203.475506     164.699506     35.214763     2.000000     462846.500000     14292.075252     517.584447          a
5.656854     4086.854022     121.431076     30.590016     2.000000     466728.500000     13535.306548     451.227694          a
2.000000     6262.890929     206.842997     44.550133     5.000000     447671.500000     13039.414502     500.128390          a
2.828427     4422.133238     137.617731     33.072761     2.000000     466992.500000     14043.714425     495.524434          a
5.656854     4096.954527     127.136420     32.064087     2.000000     467798.000000     14036.157777     489.320270          a
2.000000     4373.772848     128.541442     30.326685     1.500000     460129.000000     13217.277917     435.975640          a
5.656854     5879.063383     322.081845     58.006614     2.000000     439886.500000     23552.001223     1440.607759          a
2.000000     4523.128187     264.609975     58.195993     2.000000     454136.500000     25235.910942     1605.442724          a
2.000000     4856.473421     258.176403     52.274665     2.000000     440055.000000     22874.894423     1333.841463          a
9.656854     4721.518346     157.538311     30.857164     1.000000     26333.500000     884.885417     97.823203          a
20.242641     3928.692886     125.205702     26.308066     23.500000     20147.000000     713.580123     77.798834          a
0.000000     2358.081505     109.297047     27.604203     0.000000     16251.000000     641.072073     81.375540          a
2.828427     5510.978366     174.960446     28.361404     0.000000     36480.500000     1055.373329     94.812018          a
