id/name    minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
0    2.000000     478.901582     31.031315     19.601441     2.000000     1133.000000     73.573480     27.753260          a
1    24.142135     368.918827     29.584064     19.023758     21.000000     1135.500000     73.293635     26.847557          a
2    2.000000     368.918827     28.204998     18.218518     0.500000     1135.500000     62.771101     24.666896          a
3    5.656854     479.144223     28.755990     18.519241     2.000000     1112.500000     59.899224     24.967831          a
4    8.828427     479.144223     30.271217     18.284408     5.000000     1135.000000     69.788309     25.084395          a
5    2.000000     383.989895     29.327430     18.196707     2.000000     1016.500000     67.139550     25.563299          a
6    2.000000     259.965510     29.794085     19.708248     8.000000     741.500000     62.911028     27.612324          a
7    2.000000     259.965510     29.710377     20.271500     4.000000     627.500000     60.407474     28.367306          a
8    5.656854     259.965510     27.015179     18.090261     2.000000     645.500000     58.121927     24.778576          a
9    2.000000     480.315796     30.966446     19.443446     2.000000     1115.500000     65.398373     27.458133          a
10    5.414214     305.019333     27.612312     21.046520     1.500000     545.000000     54.233890     28.824048          a
11    2.000000     259.823375     27.239757     17.438987     0.500000     628.000000     55.795710     23.045192          a
12    2.000000     259.965510     27.204978     17.698161     153.500000     626.000000     56.322643     23.761920          a
13    2.000000     266.651802     28.846976     18.686851     2.000000     628.500000     59.928472     25.831032          a
14    2.000000     201.965509     18.909017     15.016091     0.000000     1135.500000     51.690904     19.376951          a
15    2.000000     290.835567     20.778461     15.262728     2.000000     725.000000     51.076696     19.727313          a
16    0.000000     201.965509     18.847168     14.965471     0.000000     1073.500000     49.450655     19.055605          a
17    2.000000     45.798990     8.353673     9.189615     0.000000     88.000000     9.658321     6.464371          a
18    2.000000     44.284271     8.223192     8.434636     5.500000     89.000000     8.650067     5.404255          a
19    2.000000     43.213203     7.698065     7.871618     0.000000     51.500000     7.666711     4.838063          a
20    6.000000     44.284271     8.451636     8.695103     2.000000     89.000000     9.352168     5.833838          a
21    2.000000     304.190906     27.669266     21.265460     1.000000     547.000000     54.701919     29.177228          a
22    2.000000     54.041630     8.250284     8.630210     11.000000     88.500000     8.898853     5.575625          a
23    0.000000     54.041630     8.107564     8.173599     0.000000     70.500000     8.655406     5.201601          a
24    2.000000     44.284271     8.574882     8.950391     1.500000     89.000000     9.649471     6.084366          a
25    3.414214     54.041630     7.979892     8.245394     0.500000     70.500000     8.203727     5.311628          a
26    5.414214     54.041630     8.031597     8.669226     1.500000     70.500000     8.565927     5.645638          a
27    23.556349     46.041630     8.057444     8.290539     9.500000     69.500000     8.474278     5.425153          a
28    8.000000     38.384776     7.676125     8.192847     9.500000     46.500000     7.537049     5.123726          a
29    8.828427     38.384776     7.616090     8.056450     6.000000     46.500000     7.408791     4.878425          a
30    2.000000     48.041630     8.934111     8.919849     1.500000     81.000000     9.787330     6.004184          a
31    4.000000     38.384776     7.866201     8.321130     1.000000     46.500000     7.755496     5.264107          a
32    12.828427     303.948265     30.600135     20.367725     9.000000     547.500000     58.287229     27.585682          a
33    2.828427     38.384776     7.619461     8.218876     1.000000     46.500000     7.530301     5.014060          a
34    2.000000     231.078207     22.257359     19.121121     6.000000     521.500000     39.560359     22.274570          a
35    2.000000     200.409161     23.882559     19.725303     0.000000     523.500000     45.553362     24.220755          a
36    5.656854     203.137083     24.302254     19.705879     4.000000     523.500000     45.620178     23.948598          a
37    15.899495     200.651802     24.885772     19.922335     7.500000     525.000000     47.658098     24.632850          a
38    0.000000     203.137083     24.564092     19.684341     0.000000     611.500000     48.285591     24.303558          a
39    2.000000     191.823375     21.498800     19.154759     2.000000     676.000000     41.564572     22.520374          a
40    2.000000     353.847760     25.803680     19.817619     8.000000     689.000000     49.730792     24.389712          a
41    2.000000     201.722870     24.085242     19.557068     0.500000     523.000000     45.137793     23.860385          a
42    0.000000     203.137083     24.461122     19.698441     0.000000     522.000000     44.940547     23.547768          a
43    4.000000     304.190906     29.122139     19.752249     1.000000     572.000000     55.730743     26.368966          a
44    2.828427     65.698484     10.265820     8.439545     3.000000     111.000000     12.872495     5.906077          a
45    5.656854     144.509666     12.801169     8.281749     2.000000     185.000000     16.436630     5.642857          a
46    8.242641     142.468036     15.015662     10.531587     2.500000     252.500000     21.401141     8.450113          a
47    0.000000     141.882250     14.432860     10.466250     0.000000     251.000000     20.082064     8.019333          a
48    0.000000     71.112698     11.393187     8.257376     0.000000     109.000000     13.468709     5.748971          a
49    3.414214     216.551296     16.245329     9.652196     0.500000     349.500000     24.853441     7.967300          a
50    2.000000     140.468036     14.714306     10.731132     0.500000     251.500000     20.608386     8.789176          a
51    0.000000     136.225396     15.961082     11.451550     0.000000     252.000000     23.349269     9.635277          a
52    2.000000     95.497474     9.478041     9.104718     0.000000     99.500000     9.131043     5.490741          a
53    2.000000     120.325901     10.879280     10.074825     44.500000     167.500000     13.420052     7.367544          a
54    19.071068     304.190906     28.155392     21.483275     23.500000     547.000000     55.066803     29.514423          a
55    0.000000     61.112698     9.316105     8.039861     0.000000     82.500000     8.563711     4.706250          a
56    0.000000     107.740114     9.717166     7.849082     0.000000     135.000000     8.727990     4.293641          a
57    0.000000     123.296463     10.311070     8.375265     0.000000     184.500000     11.064257     5.054645          a
58    10.828427     177.580734     25.032461     19.886059     4.000000     381.000000     48.827063     26.198476          a
59    11.656854     304.776692     26.964370     20.628348     7.000000     546.500000     52.279251     28.126608          a
60    4.000000     294.149275     28.872982     18.005198     2.000000     1189.500000     62.661170     23.891250          a
61    4.828427     303.847760     29.382749     21.443813     1.000000     668.000000     57.054364     29.270351          a
0    5.656854     275.320848     19.568010     14.545584     2.000000     1469.000000     63.354150     18.249592          b
1    5.656854     271.764499     22.553324     16.811770     2.000000     833.500000     52.592432     21.389968          b
2    2.000000     190.066015     19.458006     15.609750     1.500000     836.000000     46.966278     19.368982          b
3    5.656854     265.462984     22.815328     16.325541     2.000000     942.500000     59.795973     21.025934          b
4    2.000000     243.622364     22.619946     17.152766     1.500000     493.500000     47.433402     22.110892          b
5    5.656854     195.580734     20.411199     15.177693     2.000000     832.500000     49.518907     18.204561          b
6    2.000000     297.462984     21.305681     15.531296     2.000000     797.500000     47.640756     19.074359          b
7    2.000000     271.764499     21.782356     16.242953     17.500000     652.000000     47.857224     20.247607          b
8    5.414214     196.409161     21.872115     16.425454     0.500000     835.000000     53.434378     20.904097          b
9    5.656854     195.580734     20.676883     15.932444     2.000000     836.000000     51.165388     19.795730          b
10    0.000000     117.882250     11.964298     9.372572     0.000000     125.500000     10.085006     4.846087          b
11    5.656854     221.195958     20.605674     15.321182     2.000000     1469.000000     63.366117     19.488399          b
12    4.828427     150.610172     12.349780     9.157227     1.000000     174.500000     10.205011     4.568592          b
13    34.970562     162.610172     13.588257     10.310952     18.500000     378.500000     14.669619     6.449874          b
14    3.414214     162.610172     14.482117     11.104094     0.500000     378.500000     16.973081     7.716421          b
15    3.414214     162.610172     14.253772     11.255930     0.500000     378.500000     19.513031     8.827336          b
16    5.414214     92.568541     11.638238     9.127204     0.500000     118.500000     9.904027     4.682346          b
17    2.828427     116.811182     12.228527     9.387119     1.000000     214.500000     11.398059     5.078939          b
18    8.828427     125.053823     12.888375     9.970451     1.000000     126.000000     11.361334     5.420398          b
19    0.000000     123.296463     12.909114     9.824576     0.000000     129.000000     10.891881     5.324902          b
20    2.000000     104.811182     11.768263     9.073106     5.000000     146.000000     10.454819     4.774833          b
21    4.000000     203.823375     17.146303     15.217112     3.500000     651.000000     27.876156     13.792836          b
22    2.000000     216.367530     21.971797     16.030623     2.000000     1476.000000     65.385290     20.713881          b
23    2.000000     188.852812     17.118579     15.394920     0.500000     227.000000     24.272618     13.880881          b
24    2.000000     164.024385     16.992071     14.854870     0.500000     210.000000     22.398819     12.758708          b
25    3.414214     165.438599     17.222130     14.926468     1.000000     202.500000     21.938691     12.298737          b
26    12.242641     165.438599     17.515274     14.792080     5.500000     203.500000     21.720837     11.854326          b
27    4.000000     198.551296     17.477212     15.138635     22.000000     236.500000     22.627202     13.003017          b
28    4.828427     189.681239     17.117547     15.344186     1.000000     232.000000     21.918697     13.254064          b
