minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
3.414214     5419.541519     162.185381     37.161771     0.500000     461736.000000     13429.896915     473.249365          a
5.656854     5939.673551     185.386650     38.853336     2.000000     458481.000000     14022.491080     516.091292          a
4.828427     5402.463313     171.072185     37.989129     2.000000     460080.000000     14139.284472     526.296786          a
5.656854     4458.015489     124.921755     32.018452     2.000000     467371.500000     12700.940367     409.697709          a
5.656854     4744.750550     140.840432     33.842390     2.000000     462271.500000     13301.441781     456.606048          a
5.656854     4151.062170     123.989559     32.081592     2.000000     468902.000000     13453.847177     456.329489          a
5.656854     4561.377968     140.473621     36.096335     2.000000     462439.500000     13540.116007     486.544168          a
5.414214     5023.936404     149.664741     35.210996     1.500000     460244.500000     13201.234561     459.867901          a
2.000000     5477.565908     163.281016     34.440878     1.500000     460729.000000     13380.220544     463.182700          a
4.828427     4195.363688     117.341915     30.145532     1.000000     465948.500000     12658.089114     401.887740          a
10.828427     10031.074147     297.957463     45.334401     5.000000     427444.500000     12161.023923     455.630962          a
3.414214     4735.395213     139.211149     32.720163     0.500000     465780.000000     13218.513948     447.099919          a
2.000000     4164.836775     122.024291     31.549047     1.500000     467388.000000     13153.312135     437.295166          a
4.828427     4624.507911     128.387718     30.212436     1.000000     458936.000000     12426.910451     392.513573          a
5.656854     6492.575133     346.452488     58.688683     2.000000     435328.000000     22792.588577     1367.387363          a
5.656854     5000.657184     278.256406     56.807714     2.000000     450860.500000     23970.712339     1464.552408          a
5.656854     5297.090730     272.726805     52.416910     2.000000     435728.000000     21977.922026     1247.529337          a
5.414214     3685.229899     131.164814     29.626752     57.500000     20360.500000     623.911367     78.694754          a
18.828427     3105.031855     106.154281     26.348789     23.000000     15877.000000     633.798213     75.392010          a
0.000000     1682.327110     90.338761     26.764431     0.000000     15882.000000     570.794657     75.935706          a
6.000000     4173.788337     144.431067     29.172726     0.000000     29297.500000     902.376309     94.430158          a
2.000000     8777.499344     255.995908     43.070818     1.000000     442910.000000     12374.434300     448.254290          a
14.000000     3248.026803     113.054966     27.529683     86.000000     16744.000000     666.094894     78.823990          a
5.414214     1683.155537     99.045988     27.423539     1.500000     8209.000000     420.511637     67.064244          a
2.000000     4153.746707     142.137175     28.102153     3.500000     29312.000000     910.905933     94.009950          a
20.485281     4052.374123     135.120270     27.876186     19.000000     20756.500000     805.750967     88.630266          a
2.000000     3554.460349     122.688769     28.153946     1152.500000     20769.500000     753.284869     83.818479          a
2.000000     4049.303056     138.325709     27.997400     775.000000     23410.000000     786.500316     85.682883          a
0.000000     3625.957822     129.691675     27.202462     0.000000     20773.000000     745.490034     81.124247          a
2.000000     3086.487699     121.076179     27.421069     10.000000     20770.500000     720.573176     79.401322          a
32.485281     4119.185306     140.856177     28.891007     43.000000     17621.500000     588.116582     76.627135          a
