minimPerim   maximPerim   deviatiePerim    mediePerim   minimArie   maximArie   deviatieArie    medieArie  tip 
2.000000     6104.717268     172.656374     37.508485     22.500000     455978.000000     12521.995342     427.461509          a
4.828427     7327.324473     211.347580     37.831489     1.000000     452652.000000     12829.048708     446.395096          a
5.656854     6300.065467     187.320972     37.813384     2.000000     455764.000000     13136.982126     468.256442          a
5.656854     4981.769883     133.226577     33.324456     2.000000     464288.500000     11999.629141     378.320856          a
2.000000     5399.399386     152.861869     34.636528     1.000000     457153.000000     12462.061401     413.549442          a
5.656854     4804.515050     135.610318     32.810246     2.000000     466333.500000     12619.455826     412.899267          a
5.656854     7020.170148     202.044324     37.319739     2.000000     447112.500000     12538.843736     435.416208          a
2.000000     6036.994400     174.173375     36.223663     1.000000     455912.500000     12473.754046     424.690868          a
2.000000     6460.682779     184.600498     35.619137     1.000000     456062.000000     12651.424423     427.676289          a
5.656854     4909.929262     128.517644     30.822502     2.000000     462455.000000     11735.248217     356.606637          a
2.000000     11587.962660     339.098592     47.347232     2.500000     411735.000000     11535.100446     436.507048          a
2.000000     5250.061295     148.582870     34.197279     0.500000     459649.000000     12470.714724     412.184831          a
2.000000     5066.740445     139.796958     32.341354     1.500000     463743.500000     12287.157585     393.251756          a
25.313708     5201.860283     138.292353     31.734020     23.000000     456885.000000     11754.565411     362.159934          a
5.656854     6805.393458     326.760646     52.225494     2.000000     430970.000000     20235.540228     1099.746137          a
5.656854     5342.019664     265.956040     50.922274     2.000000     447946.500000     21292.905867     1176.047511          a
5.656854     5597.867425     258.043585     46.534368     2.000000     432807.500000     19414.954459     987.917339          a
2.000000     2043.530207     101.664891     29.233644     50.500000     8406.500000     406.821547     70.079702          a
4.828427     2038.015489     89.468768     26.792671     0.500000     8421.500000     340.895720     59.326827          a
4.828427     1769.623573     84.863164     27.775366     0.500000     7111.500000     315.042899     59.873188          a
4.000000     2090.642905     111.186685     28.460787     0.000000     13989.500000     540.298365     75.625831          a
2.000000     13346.910044     365.938776     43.711445     31.000000     402833.500000     10857.555816     376.414608          a
2.000000     2101.613468     95.081488     27.382298     67.000000     8422.500000     378.929260     62.124398          a
9.414214     1766.795146     91.764688     28.058660     2.500000     7120.500000     358.804389     62.024642          a
4.000000     2086.642905     113.481517     28.427819     20.000000     13987.500000     563.171152     78.566212          a
